"id","type","age","postal_code","suspicious_label"
10483,"sole_trader",41,80023,0
10484,"sole_trader",31,65291,0
10485,"sole_trader",44,10112,0
10486,"sole_trader",46,11421,0
10487,"sole_trader",33,63306,0
10488,"sole_trader",49,58520,NA
10489,"sole_trader",48,80092,0
10490,"sole_trader",53,55326,0
10491,"sole_trader",49,25847,0
10492,"sole_trader",48,39986,0
10493,"sole_trader",49,63865,0
10494,"sole_trader",55,22117,NA
10495,"sole_trader",61,40233,NA
10496,"sole_trader",52,55178,NA
10497,"sole_trader",24,97041,1
10498,"sole_trader",49,40408,0
10499,"sole_trader",20,20103,1
10500,"sole_trader",29,72188,1
10501,"sole_trader",58,10899,NA
10502,"sole_trader",57,55120,0
10503,"sole_trader",57,41264,0
10504,"sole_trader",23,39442,1
10505,"sole_trader",32,65049,1
10506,"sole_trader",59,55807,0
10507,"sole_trader",46,80914,NA
10508,"sole_trader",63,72404,0
10509,"sole_trader",38,72237,1
10510,"sole_trader",62,80303,NA
10511,"sole_trader",54,80478,0
10512,"sole_trader",49,10586,NA
10513,"sole_trader",65,75672,0
10514,"sole_trader",60,62483,0
10515,"sole_trader",28,39943,0
10516,"sole_trader",31,72391,0
10517,"sole_trader",27,75371,NA
10518,"sole_trader",34,80326,NA
10519,"sole_trader",39,62146,0
10520,"sole_trader",35,10130,NA
10521,"sole_trader",22,90946,0
10522,"sole_trader",37,21590,0
10523,"sole_trader",37,41350,NA
10524,"sole_trader",41,65098,NA
10525,"sole_trader",42,90450,0
10526,"sole_trader",41,10414,NA
10527,"sole_trader",47,72092,NA
10528,"sole_trader",49,65577,0
10529,"sole_trader",27,39059,1
10530,"sole_trader",57,97384,0
10531,"sole_trader",45,25285,NA
10532,"sole_trader",51,20139,0
10533,"sole_trader",60,11578,NA
10534,"sole_trader",47,39362,0
10535,"sole_trader",57,41658,0
10536,"sole_trader",50,58596,0
10537,"sole_trader",43,40362,0
10538,"sole_trader",63,39162,0
10539,"sole_trader",52,10602,0
10540,"sole_trader",75,90804,NA
10541,"sole_trader",59,58643,0
10542,"sole_trader",53,90797,0
10543,"sole_trader",45,97278,NA
10544,"sole_trader",54,21957,0
10545,"sole_trader",43,72382,1
10546,"sole_trader",57,97779,0
10547,"sole_trader",55,75781,0
10548,"sole_trader",59,60068,NA
10549,"sole_trader",58,80173,NA
10550,"sole_trader",55,75827,0
10551,"sole_trader",61,10225,0
10552,"sole_trader",71,90989,0
10553,"sole_trader",40,39841,0
10554,"sole_trader",28,90414,0
10555,"sole_trader",35,25416,0
10556,"sole_trader",37,40666,0
10557,"sole_trader",30,85017,0
10558,"sole_trader",28,21704,1
10559,"sole_trader",29,58276,NA
10560,"sole_trader",35,63005,NA
10561,"sole_trader",45,72423,0
10562,"sole_trader",32,30641,1
10563,"sole_trader",35,39408,0
10564,"sole_trader",38,60084,0
10565,"sole_trader",26,60511,NA
10566,"sole_trader",43,62707,0
10567,"sole_trader",35,20213,NA
10568,"sole_trader",56,41127,0
10569,"sole_trader",45,97915,0
10570,"sole_trader",46,22963,NA
10571,"sole_trader",34,25793,0
10572,"sole_trader",37,50998,0
10573,"sole_trader",51,75544,1
10574,"sole_trader",50,55247,0
10575,"sole_trader",46,41744,NA
10576,"sole_trader",46,25237,0
10577,"sole_trader",40,60635,NA
10578,"sole_trader",49,90447,NA
10579,"sole_trader",47,11860,0
10580,"sole_trader",48,90340,NA
10581,"sole_trader",55,70302,0
10582,"sole_trader",46,75130,0
10583,"sole_trader",55,25726,0
10584,"sole_trader",63,25564,0
10585,"sole_trader",51,55561,NA
10586,"sole_trader",65,72114,0
10587,"sole_trader",62,58857,0
10588,"sole_trader",65,63294,0
10589,"sole_trader",55,35115,0
10590,"sole_trader",65,40881,0
10591,"sole_trader",73,20382,0
10592,"sole_trader",42,85671,1
10593,"sole_trader",60,25173,0
10594,"sole_trader",23,97996,0
10595,"sole_trader",28,11056,NA
10596,"sole_trader",32,35328,0
10597,"sole_trader",30,10879,0
10598,"sole_trader",33,20044,NA
10599,"sole_trader",32,41452,1
10600,"sole_trader",34,41657,0
10601,"sole_trader",36,39765,0
10602,"sole_trader",32,39174,0
10603,"sole_trader",43,50351,NA
10604,"sole_trader",42,60345,1
10605,"sole_trader",47,80495,0
10606,"sole_trader",40,41570,0
10607,"sole_trader",46,22733,1
10608,"sole_trader",44,25211,NA
10609,"sole_trader",47,90354,0
10610,"sole_trader",56,41968,NA
10611,"sole_trader",41,10804,0
10612,"sole_trader",36,21248,NA
10613,"sole_trader",51,40940,0
10614,"sole_trader",46,41138,0
10615,"sole_trader",48,41673,NA
10616,"sole_trader",35,25435,0
10617,"sole_trader",57,21161,NA
10618,"sole_trader",57,62128,0
10619,"sole_trader",64,35686,0
10620,"sole_trader",51,65173,0
10621,"sole_trader",59,58702,0
10622,"sole_trader",58,85156,NA
10623,"sole_trader",48,65454,NA
10624,"sole_trader",47,75647,0
10625,"sole_trader",60,58887,0
10626,"sole_trader",61,90511,NA
10627,"sole_trader",57,41777,0
10628,"sole_trader",78,65913,0
10629,"sole_trader",51,65150,NA
10630,"sole_trader",80,11794,0
10631,"sole_trader",65,85667,NA
10632,"sole_trader",54,35337,0
10633,"sole_trader",32,58327,NA
10634,"sole_trader",30,21247,0
10635,"sole_trader",39,70166,NA
10636,"sole_trader",35,35483,0
10637,"sole_trader",47,20380,NA
10638,"sole_trader",33,65670,NA
10639,"sole_trader",24,10785,NA
10640,"sole_trader",45,20715,0
10641,"sole_trader",34,97551,0
10642,"sole_trader",29,62336,NA
10643,"sole_trader",46,25827,0
10644,"sole_trader",34,60701,0
10645,"sole_trader",36,39992,0
10646,"sole_trader",42,25171,0
10647,"sole_trader",34,60373,0
10648,"sole_trader",57,21253,NA
10649,"sole_trader",43,11117,1
10650,"sole_trader",46,11207,NA
10651,"sole_trader",38,75382,0
10652,"sole_trader",45,75561,0
10653,"sole_trader",46,21560,0
10654,"sole_trader",44,35822,0
10655,"sole_trader",43,97012,NA
10656,"sole_trader",55,65572,0
10657,"sole_trader",48,72796,NA
10658,"sole_trader",43,63223,0
10659,"sole_trader",40,85647,NA
10660,"sole_trader",49,40877,0
10661,"sole_trader",50,90209,NA
10662,"sole_trader",47,65236,NA
10663,"sole_trader",50,55135,0
10664,"sole_trader",49,75720,0
10665,"sole_trader",61,58357,0
10666,"sole_trader",44,30704,0
10667,"sole_trader",70,62265,0
10668,"sole_trader",62,50285,0
10669,"sole_trader",70,72633,0
10670,"sole_trader",83,39736,0
10671,"sole_trader",80,50270,0
10672,"sole_trader",59,70387,0
10673,"sole_trader",28,22123,0
10674,"sole_trader",26,35224,NA
10675,"sole_trader",27,85452,0
10676,"sole_trader",45,63654,0
10677,"sole_trader",46,90121,1
10678,"sole_trader",32,35771,NA
10679,"sole_trader",20,35814,0
10680,"sole_trader",30,11907,NA
10681,"sole_trader",44,58589,NA
10682,"sole_trader",36,40145,NA
10683,"sole_trader",42,65496,NA
10684,"sole_trader",30,11113,NA
10685,"sole_trader",41,10807,0
10686,"sole_trader",45,35492,NA
10687,"sole_trader",38,40783,1
10688,"sole_trader",46,40334,NA
10689,"sole_trader",43,65542,1
10690,"sole_trader",48,10502,0
10691,"sole_trader",52,41732,NA
10692,"sole_trader",46,58843,0
10693,"sole_trader",40,70727,NA
10694,"sole_trader",48,40172,NA
10695,"sole_trader",47,40247,1
10696,"sole_trader",48,35170,0
10697,"sole_trader",48,58351,NA
10698,"sole_trader",54,80856,0
10699,"sole_trader",53,70013,NA
10700,"sole_trader",65,60742,0
10701,"sole_trader",47,22275,0
10702,"sole_trader",55,39383,0
10703,"sole_trader",65,41625,NA
10704,"sole_trader",58,65853,0
10705,"sole_trader",53,22681,0
10706,"sole_trader",46,39334,0
10707,"sole_trader",54,85122,NA
10708,"sole_trader",57,22862,1
10709,"sole_trader",71,11162,0
10710,"sole_trader",7,90755,NA
10711,"sole_trader",60,50896,0
10712,"sole_trader",72,40864,NA
10713,"sole_trader",73,75234,NA
10714,"sole_trader",50,97088,0
10715,"sole_trader",67,25298,0
10716,"sole_trader",29,11836,0
10717,"sole_trader",31,35355,1
10718,"sole_trader",39,50026,0
10719,"sole_trader",34,65172,0
10720,"sole_trader",20,85768,NA
10721,"sole_trader",26,85485,0
10722,"sole_trader",23,75593,1
10723,"sole_trader",38,30576,NA
10724,"sole_trader",30,50165,NA
10725,"sole_trader",30,80276,NA
10726,"sole_trader",35,63104,0
10727,"sole_trader",36,39836,0
10728,"sole_trader",42,63229,0
10729,"sole_trader",38,10065,NA
10730,"sole_trader",52,41612,NA
10731,"sole_trader",34,39657,0
10732,"sole_trader",41,55895,NA
10733,"sole_trader",41,65190,NA
10734,"sole_trader",44,35805,NA
10735,"sole_trader",17,39720,NA
10736,"sole_trader",49,62689,0
10737,"sole_trader",35,65451,0
10738,"sole_trader",52,25326,0
10739,"sole_trader",50,62176,0
10740,"sole_trader",52,90694,0
10741,"sole_trader",44,30908,0
10742,"sole_trader",53,21778,NA
10743,"sole_trader",45,90514,0
10744,"sole_trader",64,21087,0
10745,"sole_trader",48,58732,NA
10746,"sole_trader",41,41188,0
10747,"sole_trader",71,40256,0
10748,"sole_trader",23,80787,1
10749,"sole_trader",62,20036,0
10750,"sole_trader",58,97490,NA
10751,"sole_trader",65,11737,0
10752,"sole_trader",29,62214,NA
10753,"sole_trader",66,39011,0
10754,"sole_trader",60,50633,0
10755,"sole_trader",72,80594,NA
10756,"sole_trader",68,58709,0
10757,"sole_trader",63,39991,0
10758,"sole_trader",39,20997,0
10759,"sole_trader",33,70393,0
10760,"sole_trader",27,50522,NA
10761,"sole_trader",27,39006,0
10762,"sole_trader",29,65857,0
10763,"sole_trader",34,35060,0
10764,"sole_trader",33,22927,NA
10765,"sole_trader",37,80883,0
10766,"sole_trader",31,63064,NA
10767,"sole_trader",25,75610,0
10768,"sole_trader",44,30625,NA
10769,"sole_trader",43,55400,0
10770,"sole_trader",42,30081,NA
10771,"sole_trader",41,25314,0
10772,"sole_trader",37,60593,0
10773,"sole_trader",44,35369,0
10774,"sole_trader",37,63139,0
10775,"sole_trader",36,55233,0
10776,"sole_trader",43,72958,NA
10777,"sole_trader",39,40588,0
10778,"sole_trader",40,39054,0
10779,"sole_trader",53,75164,0
10780,"sole_trader",25,40437,NA
10781,"sole_trader",37,62030,0
10782,"sole_trader",28,58034,1
10783,"sole_trader",48,10937,NA
10784,"sole_trader",27,40799,NA
10785,"sole_trader",58,39534,0
10786,"sole_trader",53,97031,0
10787,"sole_trader",47,30489,NA
10788,"sole_trader",51,55561,0
10789,"sole_trader",49,75006,0
10790,"sole_trader",56,80495,0
10791,"sole_trader",68,70729,NA
10792,"sole_trader",56,20389,0
10793,"sole_trader",54,90059,0
10794,"sole_trader",65,72739,0
10795,"sole_trader",60,80388,0
10796,"sole_trader",27,41558,NA
10797,"sole_trader",28,41341,1
10798,"sole_trader",71,22954,0
10799,"sole_trader",82,90011,NA
10800,"sole_trader",22,60997,1
10801,"sole_trader",34,20598,0
10802,"sole_trader",19,25970,0
10803,"sole_trader",19,97213,0
10804,"sole_trader",29,22279,0
10805,"sole_trader",38,10625,0
10806,"sole_trader",33,11228,0
10807,"sole_trader",31,41423,0
10808,"sole_trader",40,65009,0
10809,"sole_trader",41,58726,0
10810,"sole_trader",38,97832,0
10811,"sole_trader",30,25227,0
10812,"sole_trader",48,21319,NA
10813,"sole_trader",56,50468,0
10814,"sole_trader",43,63684,0
10815,"sole_trader",56,41556,NA
10816,"sole_trader",30,50690,NA
10817,"sole_trader",48,11840,NA
10818,"sole_trader",47,58356,0
10819,"sole_trader",45,62777,0
10820,"sole_trader",41,97925,0
10821,"sole_trader",48,75907,0
10822,"sole_trader",47,20728,0
10823,"sole_trader",49,10074,0
10824,"sole_trader",65,30673,0
10825,"sole_trader",64,20060,NA
10826,"sole_trader",60,80847,0
10827,"sole_trader",58,35188,NA
10828,"sole_trader",62,60034,0
10829,"sole_trader",53,63260,0
10830,"sole_trader",44,70073,0
10831,"sole_trader",54,62851,0
10832,"sole_trader",56,21257,0
10833,"sole_trader",68,58978,0
10834,"sole_trader",57,11779,0
10835,"sole_trader",28,85473,1
10836,"sole_trader",69,35570,0
10837,"sole_trader",86,30543,NA
10838,"sole_trader",25,75849,0
10839,"sole_trader",28,58392,0
10840,"sole_trader",27,80081,1
10841,"sole_trader",25,25746,0
10842,"sole_trader",36,90966,NA
10843,"sole_trader",31,58089,NA
10844,"sole_trader",28,50144,NA
10845,"sole_trader",32,10741,0
10846,"sole_trader",37,25837,0
10847,"sole_trader",40,72382,0
10848,"sole_trader",43,39572,0
10849,"sole_trader",44,85967,0
10850,"sole_trader",45,75848,0
10851,"sole_trader",51,63463,NA
10852,"sole_trader",42,97733,0
10853,"sole_trader",40,39434,NA
10854,"sole_trader",44,22162,0
10855,"sole_trader",42,50077,0
10856,"sole_trader",32,30255,0
10857,"sole_trader",52,90253,NA
10858,"sole_trader",46,30037,0
10859,"sole_trader",34,20097,0
10860,"sole_trader",47,90862,0
10861,"sole_trader",49,60882,0
10862,"sole_trader",52,22682,0
10863,"sole_trader",55,80191,0
10864,"sole_trader",54,55240,0
10865,"sole_trader",59,60571,NA
10866,"sole_trader",49,70082,0
10867,"sole_trader",51,55856,NA
10868,"sole_trader",56,85124,0
10869,"sole_trader",62,80715,NA
10870,"sole_trader",66,70601,NA
10871,"sole_trader",61,10556,0
10872,"sole_trader",60,70547,NA
10873,"sole_trader",47,25280,0
10874,"sole_trader",64,62370,0
10875,"sole_trader",34,70433,NA
10876,"sole_trader",28,90467,NA
10877,"sole_trader",33,62431,NA
10878,"sole_trader",44,75229,0
10879,"sole_trader",47,65317,0
10880,"sole_trader",29,97504,0
10881,"sole_trader",39,58961,NA
10882,"sole_trader",31,41192,0
10883,"sole_trader",41,20820,0
10884,"sole_trader",44,22390,0
10885,"sole_trader",34,11594,0
10886,"sole_trader",38,39186,0
10887,"sole_trader",40,55575,0
10888,"sole_trader",41,70545,0
10889,"sole_trader",44,70578,0
10890,"sole_trader",41,85260,0
10891,"sole_trader",43,39743,0
10892,"sole_trader",38,58258,NA
10893,"sole_trader",48,72843,0
10894,"sole_trader",45,70297,NA
10895,"sole_trader",60,35365,0
10896,"sole_trader",55,39524,0
10897,"sole_trader",21,10504,NA
10898,"sole_trader",34,63816,1
10899,"sole_trader",36,55537,0
10900,"sole_trader",52,50956,0
10901,"sole_trader",21,55330,1
10902,"sole_trader",58,39028,0
10903,"sole_trader",49,25980,0
10904,"sole_trader",55,39844,0
10905,"sole_trader",63,11521,0
10906,"sole_trader",52,50675,0
10907,"sole_trader",63,40045,NA
10908,"sole_trader",56,21250,0
10909,"sole_trader",52,11164,0
10910,"sole_trader",45,65189,0
10911,"sole_trader",78,10076,0
10912,"sole_trader",68,90244,NA
10913,"sole_trader",58,63605,0
10914,"sole_trader",37,55285,NA
10915,"sole_trader",24,22617,0
10916,"sole_trader",27,90895,0
10917,"sole_trader",37,21933,0
10918,"sole_trader",42,75726,0
10919,"sole_trader",37,50168,NA
10920,"sole_trader",36,90897,0
10921,"sole_trader",31,30830,1
10922,"sole_trader",42,90501,0
10923,"sole_trader",30,70450,0
10924,"sole_trader",39,58017,0
10925,"sole_trader",47,90511,0
10926,"sole_trader",38,75370,NA
10927,"sole_trader",50,40261,0
10928,"sole_trader",40,90379,NA
10929,"sole_trader",39,35958,0
10930,"sole_trader",38,25944,0
10931,"sole_trader",39,21439,1
10932,"sole_trader",33,63738,1
10933,"sole_trader",38,55677,0
10934,"sole_trader",41,97783,0
10935,"sole_trader",41,85552,1
10936,"sole_trader",48,63781,0
10937,"sole_trader",57,21248,0
10938,"sole_trader",46,55204,0
10939,"sole_trader",53,10073,0
10940,"sole_trader",39,10961,1
10941,"sole_trader",44,60892,0
10942,"sole_trader",50,60911,NA
10943,"sole_trader",47,20338,1
10944,"sole_trader",48,10688,NA
10945,"sole_trader",60,97855,0
10946,"sole_trader",43,25485,NA
10947,"sole_trader",58,75673,0
10948,"sole_trader",57,62159,0
10949,"sole_trader",47,90627,0
10950,"sole_trader",70,41564,0
10951,"sole_trader",65,62823,0
10952,"sole_trader",58,10014,NA
10953,"sole_trader",70,62288,0
10954,"sole_trader",75,70772,0
10955,"sole_trader",66,35706,0
10956,"sole_trader",50,70065,0
10957,"sole_trader",44,62918,0
10958,"sole_trader",61,62936,0
10959,"sole_trader",30,80201,NA
10960,"sole_trader",33,58809,NA
10961,"sole_trader",28,72420,0
10962,"sole_trader",26,25829,NA
10963,"sole_trader",31,97164,0
10964,"sole_trader",42,70686,1
10965,"sole_trader",37,22427,NA
10966,"sole_trader",36,21400,0
10967,"sole_trader",35,90885,NA
10968,"sole_trader",31,21142,0
10969,"sole_trader",43,40484,0
10970,"sole_trader",48,25058,0
10971,"sole_trader",38,35070,1
10972,"sole_trader",34,21089,NA
10973,"sole_trader",55,97234,NA
10974,"sole_trader",56,25561,0
10975,"sole_trader",58,30617,0
10976,"sole_trader",50,85275,NA
10977,"sole_trader",53,21290,NA
10978,"sole_trader",52,35987,0
10979,"sole_trader",38,21457,NA
10980,"sole_trader",40,85176,NA
10981,"sole_trader",46,65492,0
10982,"sole_trader",56,40144,NA
10983,"sole_trader",43,20795,0
10984,"sole_trader",45,35253,0
10985,"sole_trader",55,75179,NA
10986,"sole_trader",41,10520,0
10987,"sole_trader",47,41994,0
10988,"sole_trader",49,58453,NA
10989,"sole_trader",45,97007,0
10990,"sole_trader",62,20771,0
10991,"sole_trader",58,21463,0
10992,"sole_trader",80,30619,0
10993,"sole_trader",55,30040,NA
10994,"sole_trader",51,63975,NA
10995,"sole_trader",60,62152,NA
10996,"sole_trader",58,70953,0
10997,"sole_trader",56,97430,0
10998,"sole_trader",84,65298,0
10999,"sole_trader",22,75970,0
11000,"sole_trader",35,41470,0
11001,"corporate",1,25526,0
11002,"corporate",0,65449,0
11003,"corporate",5,25295,NA
11004,"corporate",6,65279,0
11005,"corporate",4,11467,0
11006,"corporate",3,35771,0
11007,"corporate",7,39309,NA
11008,"corporate",0,97208,1
11009,"corporate",12,10589,0
11010,"corporate",10,75573,0
11011,"corporate",10,58020,0
11012,"corporate",12,72122,0
11013,"corporate",11,97718,NA
11014,"corporate",10,80538,0
11015,"corporate",22,63302,NA
11016,"corporate",13,40812,0
11017,"corporate",14,10380,NA
11018,"corporate",15,11214,NA
11019,"corporate",13,72462,0
11020,"corporate",16,62741,0
11021,"corporate",20,85729,0
11022,"corporate",27,40385,0
11023,"corporate",22,62970,NA
11024,"corporate",27,58638,NA
11025,"corporate",23,25971,NA
11026,"corporate",19,10429,0
11027,"corporate",28,80115,0
11028,"corporate",25,21842,0
11029,"corporate",24,22685,0
11030,"corporate",26,85151,NA
11031,"corporate",33,55123,0
11032,"corporate",38,20572,0
11033,"corporate",21,22104,0
11034,"corporate",28,30421,0
11035,"corporate",29,10892,0
11036,"corporate",38,50761,0
11037,"corporate",28,70018,0
11038,"corporate",34,65892,NA
11039,"corporate",42,55229,0
11040,"corporate",34,75813,0
11041,"corporate",51,65660,NA
11042,"corporate",29,80422,NA
11043,"corporate",50,75585,0
11044,"corporate",2,30578,1
11045,"corporate",58,65052,0
11046,"corporate",31,58141,NA
11047,"corporate",34,22971,0
11048,"corporate",44,65907,0
11049,"corporate",51,30669,0
11050,"corporate",52,63975,0
11051,"corporate",52,65973,0
11052,"corporate",38,39424,NA
11053,"corporate",50,41129,0
11054,"corporate",41,35995,0
11055,"corporate",45,10053,0
11056,"corporate",54,75567,NA
11057,"corporate",45,10514,0
11058,"corporate",60,58251,NA
11059,"corporate",51,10428,0
11060,"corporate",59,39298,0
11061,"corporate",66,72160,0
11062,"corporate",57,39593,0
11063,"corporate",60,72417,0
11064,"corporate",69,55234,0
11065,"corporate",65,40380,0
11066,"corporate",75,35927,0
11067,"corporate",56,60975,0
11068,"corporate",59,70355,0
11069,"corporate",82,85280,0
11070,"corporate",53,60137,NA
11071,"corporate",78,55738,NA
11072,"corporate",62,97355,0
11073,"corporate",75,35095,NA
11074,"corporate",69,21779,0
11075,"corporate",80,63816,0
11076,"corporate",89,11117,0
11077,"corporate",64,11735,0
11078,"corporate",78,21468,NA
11079,"corporate",92,90683,NA
11080,"corporate",85,80632,0
11081,"corporate",76,21282,0
11082,"corporate",76,35851,NA
11083,"corporate",98,97279,NA
11084,"corporate",2,22297,1
11085,"corporate",74,40695,0
11086,"corporate",84,85594,0
11087,"corporate",78,20752,0
11088,"corporate",91,22883,0
11089,"corporate",97,62302,0
11090,"corporate",93,55384,0
11091,"corporate",89,75085,0
11092,"corporate",87,72486,0
11093,"corporate",78,85891,0
11094,"corporate",2,41840,0
11095,"corporate",3,10168,0
11096,"corporate",3,22323,0
11097,"corporate",2,30044,0
11098,"corporate",5,35001,0
11099,"corporate",7,72771,NA
11100,"corporate",12,90583,NA
11101,"corporate",4,72858,NA
11102,"corporate",8,65516,0
11103,"corporate",6,63508,1
11104,"corporate",9,39091,0
11105,"corporate",8,63538,0
11106,"corporate",15,65612,0
11107,"corporate",3,35278,NA
11108,"corporate",10,60279,0
11109,"corporate",20,21717,0
11110,"corporate",17,72383,0
11111,"corporate",14,85642,NA
11112,"corporate",11,55638,NA
11113,"corporate",11,90139,0
11114,"corporate",19,25458,0
11115,"corporate",0,63966,1
11116,"corporate",17,80515,NA
11117,"corporate",20,10562,0
11118,"corporate",17,30411,0
11119,"corporate",16,22354,NA
11120,"corporate",25,35863,0
11121,"corporate",24,65593,NA
11122,"corporate",36,63532,NA
11123,"corporate",19,85328,NA
11124,"corporate",29,39807,NA
11125,"corporate",1,62981,NA
11126,"corporate",31,41499,0
11127,"corporate",34,35437,0
11128,"corporate",27,85220,0
11129,"corporate",34,35073,NA
11130,"corporate",38,50983,0
11131,"corporate",27,58781,NA
11132,"corporate",33,58259,0
11133,"corporate",33,97501,0
11134,"corporate",50,85421,0
11135,"corporate",41,11585,NA
11136,"corporate",24,41240,0
11137,"corporate",46,63496,0
11138,"corporate",31,90961,0
11139,"corporate",35,60766,0
11140,"corporate",40,62883,0
11141,"corporate",50,40757,NA
11142,"corporate",0,21209,1
11143,"corporate",56,55318,0
11144,"corporate",45,40986,0
11145,"corporate",37,40098,NA
11146,"corporate",48,75870,NA
11147,"corporate",45,63939,0
11148,"corporate",47,60027,0
11149,"corporate",48,80016,NA
11150,"corporate",42,41590,0
11151,"corporate",54,10677,NA
11152,"corporate",48,97964,0
11153,"corporate",57,72126,0
11154,"corporate",56,21473,0
11155,"corporate",53,25086,0
11156,"corporate",53,80741,NA
11157,"corporate",58,39976,0
11158,"corporate",58,40751,0
11159,"corporate",63,97639,NA
11160,"corporate",67,55174,0
11161,"corporate",58,20470,0
11162,"corporate",49,25898,0
11163,"corporate",62,58900,0
11164,"corporate",61,11470,NA
11165,"corporate",70,72001,0
11166,"corporate",63,40474,0
11167,"corporate",60,22624,NA
11168,"corporate",73,90527,NA
11169,"corporate",83,41670,0
11170,"corporate",71,10022,0
11171,"corporate",74,39148,0
11172,"corporate",49,65113,0
11173,"corporate",80,39922,0
11174,"corporate",91,62522,0
11175,"corporate",65,58189,0
11176,"corporate",80,39379,0
11177,"corporate",65,60182,0
11178,"corporate",65,80486,0
11179,"corporate",77,75604,0
11180,"corporate",100,41419,0
11181,"corporate",92,10091,0
11182,"corporate",58,62425,NA
11183,"corporate",82,22509,NA
11184,"corporate",75,25169,0
11185,"corporate",91,72419,NA
11186,"corporate",82,20188,0
11187,"corporate",68,10856,0
11188,"corporate",80,97214,NA
11189,"corporate",101,90480,0
11190,"corporate",0,85661,NA
11191,"corporate",2,35041,0
11192,"corporate",4,97218,0
11193,"corporate",3,21497,NA
11194,"corporate",4,22870,0
11195,"corporate",7,65485,0
11196,"corporate",1,60338,1
11197,"corporate",8,55145,NA
11198,"corporate",4,60715,NA
11199,"corporate",8,97634,1
11200,"corporate",7,40368,NA
11201,"corporate",14,55336,0
11202,"corporate",12,35920,0
11203,"corporate",12,25748,0
11204,"corporate",11,60732,NA
11205,"corporate",15,25849,0
11206,"corporate",17,50951,0
11207,"corporate",19,10184,0
11208,"corporate",25,75829,0
11209,"corporate",18,30468,0
11210,"corporate",20,10364,0
11211,"corporate",17,97846,NA
11212,"corporate",20,97876,0
11213,"corporate",19,75878,0
11214,"corporate",19,97824,0
11215,"corporate",24,35884,NA
11216,"corporate",24,90704,NA
11217,"corporate",20,58954,0
11218,"corporate",0,85857,1
11219,"corporate",24,11357,0
11220,"corporate",25,11697,NA
11221,"corporate",2,35552,NA
11222,"corporate",22,90425,NA
11223,"corporate",31,21310,0
11224,"corporate",27,22603,0
11225,"corporate",36,40631,0
11226,"corporate",28,40061,0
11227,"corporate",39,20897,NA
11228,"corporate",29,25561,0
11229,"corporate",45,20699,0
11230,"corporate",29,80331,0
11231,"corporate",41,30609,NA
11232,"corporate",33,40341,0
11233,"corporate",31,63423,0
11234,"corporate",43,21047,NA
11235,"corporate",36,20994,0
11236,"corporate",49,21604,NA
11237,"corporate",37,22644,0
11238,"corporate",40,10037,0
11239,"corporate",36,62471,NA
11240,"corporate",54,30899,NA
11241,"corporate",43,60163,0
11242,"corporate",49,41277,0
11243,"corporate",43,21599,0
11244,"corporate",60,20858,0
11245,"corporate",52,55384,NA
11246,"corporate",50,85209,0
11247,"corporate",53,90637,0
11248,"corporate",53,30946,0
11249,"corporate",73,55162,0
11250,"corporate",63,70249,0
11251,"corporate",49,75251,0
11252,"corporate",65,39130,0
11253,"corporate",49,30187,0
11254,"corporate",1,62314,NA
11255,"corporate",54,35805,0
11256,"corporate",55,39580,0
11257,"corporate",69,50553,0
11258,"corporate",56,70149,0
11259,"corporate",67,63643,NA
11260,"corporate",53,21305,0
11261,"corporate",68,35905,0
11262,"corporate",67,70504,0
11263,"corporate",73,41589,0
11264,"corporate",79,97012,NA
11265,"corporate",63,58997,NA
11266,"corporate",77,10961,0
11267,"corporate",3,25794,1
11268,"corporate",82,85699,NA
11269,"corporate",79,21560,0
11270,"corporate",71,60571,0
11271,"corporate",65,55785,0
11272,"corporate",69,97340,NA
11273,"corporate",91,75240,NA
11274,"corporate",89,21181,NA
11275,"corporate",75,62191,0
11276,"corporate",67,22611,0
11277,"corporate",2,35512,1
11278,"corporate",104,40241,0
11279,"corporate",71,97673,0
11280,"corporate",71,75336,NA
11281,"corporate",67,60494,0
11282,"corporate",77,40932,0
11283,"corporate",79,20288,NA
11284,"corporate",97,63580,0
11285,"corporate",110,90592,NA
11286,"corporate",90,75917,0
11287,"corporate",100,62586,0
11288,"corporate",0,30096,NA
11289,"corporate",1,41531,0
11290,"corporate",3,55824,0
11291,"corporate",5,65363,0
11292,"corporate",2,75309,0
11293,"corporate",11,63045,NA
11294,"corporate",8,75267,0
11295,"corporate",5,85974,0
11296,"corporate",8,72884,0
11297,"corporate",9,40850,0
11298,"corporate",8,21362,0
11299,"corporate",14,63774,NA
11300,"corporate",12,70395,NA
11301,"corporate",15,75778,0
11302,"corporate",19,35171,NA
11303,"corporate",19,20740,NA
11304,"corporate",17,90265,0
11305,"corporate",17,11463,NA
11306,"corporate",19,20927,NA
11307,"corporate",14,70713,0
11308,"corporate",23,22983,0
11309,"corporate",16,85288,0
11310,"corporate",25,40185,NA
11311,"corporate",23,20146,0
11312,"corporate",26,40908,0
11313,"corporate",21,72895,0
11314,"corporate",22,55108,0
11315,"corporate",24,50413,0
11316,"corporate",22,30731,NA
11317,"corporate",39,85486,0
11318,"corporate",36,40009,NA
11319,"corporate",27,80285,0
11320,"corporate",29,22312,NA
11321,"corporate",27,41760,0
11322,"corporate",34,25636,0
11323,"corporate",39,20634,NA
11324,"corporate",36,90796,NA
11325,"corporate",29,21983,0
11326,"corporate",38,35193,0
11327,"corporate",43,35142,0
11328,"corporate",37,72020,0
