"id","tx","date"
9082,55.27,"2023-10-25"
9083,189.78,"2023-10-25"
9084,56.92,"2023-10-25"
9084,47.81,"2023-10-25"
9084,226.83,"2023-10-25"
9085,428.06,"2023-10-25"
9085,540.25,"2023-10-25"
9085,77.22,"2023-10-25"
9086,795.54,"2023-10-25"
9087,145.2,"2023-10-25"
9087,408.8,"2023-10-25"
9087,38.18,"2023-10-25"
9088,318.26,"2023-10-25"
9088,236.16,"2023-10-25"
9091,244.54,"2023-10-25"
9091,924.89,"2023-10-25"
9096,255.03,"2023-10-25"
9097,2369.22,"2023-10-25"
9097,1250.64,"2023-10-25"
9097,1299,"2023-10-25"
9098,260.61,"2023-10-25"
9098,306.63,"2023-10-25"
9099,62.95,"2023-10-25"
9101,231.04,"2023-10-25"
9102,118.17,"2023-10-25"
9102,50.47,"2023-10-25"
9103,165.8,"2023-10-25"
9103,40.96,"2023-10-25"
9104,840.76,"2023-10-25"
9104,1583.77,"2023-10-25"
9104,426.03,"2023-10-25"
9104,341.59,"2023-10-25"
9104,5610.93,"2023-10-25"
9104,1752.31,"2023-10-25"
9105,138.52,"2023-10-25"
9106,4447.88,"2023-10-25"
9106,578.76,"2023-10-25"
9109,1945.98,"2023-10-25"
9114,117.9,"2023-10-25"
9114,289.04,"2023-10-25"
9114,269.63,"2023-10-25"
9115,353.34,"2023-10-25"
9116,205.26,"2023-10-25"
9118,290.01,"2023-10-25"
9119,422.21,"2023-10-25"
9120,536.08,"2023-10-25"
9120,28.58,"2023-10-25"
9122,26.81,"2023-10-25"
9122,84.57,"2023-10-25"
9122,195.86,"2023-10-25"
9123,198.59,"2023-10-25"
9123,474.14,"2023-10-25"
9125,462.45,"2023-10-25"
9126,663.21,"2023-10-25"
9129,899.47,"2023-10-25"
9129,781.7,"2023-10-25"
9131,546.76,"2023-10-25"
9132,180.38,"2023-10-25"
9132,284.17,"2023-10-25"
9133,856.71,"2023-10-25"
9134,172.9,"2023-10-25"
9135,77.71,"2023-10-25"
9136,27.67,"2023-10-25"
9136,519.46,"2023-10-25"
9139,304.59,"2023-10-25"
9140,130.53,"2023-10-25"
9141,53.48,"2023-10-25"
9141,36.4,"2023-10-25"
9143,98.57,"2023-10-25"
9143,245.78,"2023-10-25"
9143,297.27,"2023-10-25"
9146,1304.17,"2023-10-25"
9146,820.6,"2023-10-25"
9147,674.41,"2023-10-25"
9149,139.77,"2023-10-25"
9149,180.06,"2023-10-25"
9150,173.58,"2023-10-25"
9150,459.81,"2023-10-25"
9153,2258.17,"2023-10-25"
9153,2001.14,"2023-10-25"
9155,358.24,"2023-10-25"
9156,4203.41,"2023-10-25"
9157,266.85,"2023-10-25"
9157,69.89,"2023-10-25"
9158,86.27,"2023-10-25"
9158,96.67,"2023-10-25"
9159,99.23,"2023-10-25"
9159,995.41,"2023-10-25"
9159,90.07,"2023-10-25"
9161,168.6,"2023-10-25"
9161,294.4,"2023-10-25"
9162,177.45,"2023-10-25"
9163,606.67,"2023-10-25"
9163,44.31,"2023-10-25"
9164,631.58,"2023-10-25"
9164,430.3,"2023-10-25"
9164,1864.7,"2023-10-25"
9166,1053.98,"2023-10-25"
9168,1577.52,"2023-10-25"
9169,5377.84,"2023-10-25"
9169,279.79,"2023-10-25"
9170,148.76,"2023-10-25"
9172,151.89,"2023-10-25"
9174,106.32,"2023-10-25"
9174,366.33,"2023-10-25"
9175,146.53,"2023-10-25"
9175,112.31,"2023-10-25"
9175,307.03,"2023-10-25"
9177,136.75,"2023-10-25"
9178,306,"2023-10-25"
9178,46.51,"2023-10-25"
9179,180.38,"2023-10-25"
9181,3913.25,"2023-10-25"
9182,531.99,"2023-10-25"
9184,19.23,"2023-10-25"
9184,275.63,"2023-10-25"
9187,22.46,"2023-10-25"
9188,160.6,"2023-10-25"
9189,700.6,"2023-10-25"
9190,62.85,"2023-10-25"
9192,42.72,"2023-10-25"
9195,1440.19,"2023-10-25"
9195,1686.8,"2023-10-25"
9197,174.98,"2023-10-25"
9197,304.01,"2023-10-25"
9198,214.5,"2023-10-25"
9198,678.92,"2023-10-25"
9199,3291.24,"2023-10-25"
9201,412.84,"2023-10-25"
9201,85.84,"2023-10-25"
9202,226.94,"2023-10-25"
9203,140.2,"2023-10-25"
9203,49.51,"2023-10-25"
9204,1172.49,"2023-10-25"
9204,230.12,"2023-10-25"
9207,129.58,"2023-10-25"
9207,1153.79,"2023-10-25"
9212,171.58,"2023-10-25"
9213,51.29,"2023-10-25"
9214,482.89,"2023-10-25"
9215,188.82,"2023-10-25"
9216,675.45,"2023-10-25"
9216,1117.03,"2023-10-25"
9216,15.23,"2023-10-25"
9217,97.54,"2023-10-25"
9217,147.33,"2023-10-25"
9218,154.55,"2023-10-25"
9219,249.66,"2023-10-25"
9219,162.23,"2023-10-25"
9226,1313.9,"2023-10-25"
9227,310.73,"2023-10-25"
9227,581.09,"2023-10-25"
9230,106.41,"2023-10-25"
9231,636.93,"2023-10-25"
9231,2862.04,"2023-10-25"
9232,343.6,"2023-10-25"
9232,84.23,"2023-10-25"
9233,680.36,"2023-10-25"
9233,76.31,"2023-10-25"
9233,136.2,"2023-10-25"
9237,206.79,"2023-10-25"
9237,183.33,"2023-10-25"
9238,391.6,"2023-10-25"
9240,93.06,"2023-10-25"
9241,740.35,"2023-10-25"
9241,67.03,"2023-10-25"
9243,825.46,"2023-10-25"
9244,195.86,"2023-10-25"
9246,152.42,"2023-10-25"
9247,87.21,"2023-10-25"
9247,70.96,"2023-10-25"
9248,52.31,"2023-10-25"
9248,117.65,"2023-10-25"
9249,409.27,"2023-10-25"
9249,807.44,"2023-10-25"
9250,3366.53,"2023-10-25"
9253,180.8,"2023-10-25"
9253,1139.21,"2023-10-25"
9254,225.67,"2023-10-25"
9254,142.53,"2023-10-25"
9255,47.72,"2023-10-25"
9255,146.12,"2023-10-25"
9255,122.72,"2023-10-25"
9255,464.31,"2023-10-25"
9256,531.58,"2023-10-25"
9258,542.22,"2023-10-25"
9258,87.88,"2023-10-25"
9259,348.42,"2023-10-25"
9260,456,"2023-10-25"
9260,792.38,"2023-10-25"
9260,613.64,"2023-10-25"
9261,1225.52,"2023-10-25"
9261,11424.29,"2023-10-25"
9261,124.45,"2023-10-25"
9262,177.99,"2023-10-25"
9264,195.78,"2023-10-25"
9264,153.97,"2023-10-25"
9265,94.19,"2023-10-25"
9265,85.34,"2023-10-25"
9265,464.94,"2023-10-25"
9265,192.94,"2023-10-25"
9271,328.21,"2023-10-25"
9272,410.7,"2023-10-25"
9273,1253.35,"2023-10-25"
9273,207.19,"2023-10-25"
9275,192.37,"2023-10-25"
9275,107.1,"2023-10-25"
9275,529.36,"2023-10-25"
9275,227.99,"2023-10-25"
9275,515.71,"2023-10-25"
9275,786.76,"2023-10-25"
9277,344.04,"2023-10-25"
9278,226.36,"2023-10-25"
9278,131.15,"2023-10-25"
9278,34.17,"2023-10-25"
9278,163.32,"2023-10-25"
9279,1501.35,"2023-10-25"
9279,1086.23,"2023-10-25"
9280,21.2,"2023-10-25"
9282,111.95,"2023-10-25"
9283,149.51,"2023-10-25"
9284,134.57,"2023-10-25"
9286,225.67,"2023-10-25"
9286,1517.35,"2023-10-25"
9286,22.39,"2023-10-25"
9287,65.19,"2023-10-25"
9288,2938.65,"2023-10-25"
9289,1551.61,"2023-10-25"
9289,734.82,"2023-10-25"
9289,341.16,"2023-10-25"
9290,165.6,"2023-10-25"
9290,127.77,"2023-10-25"
9291,259.92,"2023-10-25"
9292,76.98,"2023-10-25"
9293,279.18,"2023-10-25"
9295,56.06,"2023-10-25"
9297,266.5,"2023-10-25"
9299,295.68,"2023-10-25"
9300,132.78,"2023-10-25"
9303,197.67,"2023-10-25"
9305,296.95,"2023-10-25"
9307,288.49,"2023-10-25"
9307,38.87,"2023-10-25"
9308,67.18,"2023-10-25"
9309,63.19,"2023-10-25"
9310,2942.28,"2023-10-25"
9310,17520.87,"2023-10-25"
9312,2403.45,"2023-10-25"
9312,2485.76,"2023-10-25"
9313,19.69,"2023-10-25"
9313,50.16,"2023-10-25"
9315,99.19,"2023-10-25"
9315,173.37,"2023-10-25"
9318,97.88,"2023-10-25"
9319,389.62,"2023-10-25"
9324,196.79,"2023-10-25"
9325,21.53,"2023-10-25"
9326,128.32,"2023-10-25"
9327,55.73,"2023-10-25"
9327,142.99,"2023-10-25"
9328,567.79,"2023-10-25"
9328,65.75,"2023-10-25"
9328,444.54,"2023-10-25"
9328,59.99,"2023-10-25"
9329,107.39,"2023-10-25"
9329,256.13,"2023-10-25"
9330,155,"2023-10-25"
9332,2109.71,"2023-10-25"
9332,32.23,"2023-10-25"
9333,172.31,"2023-10-25"
9333,676.54,"2023-10-25"
9335,1177.53,"2023-10-25"
9335,1284.39,"2023-10-25"
9336,2832.09,"2023-10-25"
9338,115.25,"2023-10-25"
9338,248.99,"2023-10-25"
9339,897.39,"2023-10-25"
9340,207.82,"2023-10-25"
9340,169.36,"2023-10-25"
9343,52.26,"2023-10-25"
9343,126.95,"2023-10-25"
9343,77.53,"2023-10-25"
9345,82.26,"2023-10-25"
9346,237.38,"2023-10-25"
9347,426.51,"2023-10-25"
9347,49.47,"2023-10-25"
9348,693.65,"2023-10-25"
9349,25.13,"2023-10-25"
9351,135.75,"2023-10-25"
9353,3627.05,"2023-10-25"
9353,1132.97,"2023-10-25"
9354,252.56,"2023-10-25"
9354,89.21,"2023-10-25"
9354,45.33,"2023-10-25"
9356,175.31,"2023-10-25"
9356,38.05,"2023-10-25"
9358,61.21,"2023-10-25"
9358,248.37,"2023-10-25"
9360,206.87,"2023-10-25"
9361,1187.85,"2023-10-25"
9362,366.98,"2023-10-25"
9362,128.93,"2023-10-25"
9364,210.88,"2023-10-25"
9366,66.52,"2023-10-25"
9367,50.92,"2023-10-25"
9367,196.14,"2023-10-25"
9371,52.58,"2023-10-25"
9371,307.52,"2023-10-25"
9372,24.68,"2023-10-25"
9374,402.24,"2023-10-25"
9374,90.98,"2023-10-25"
9375,625.62,"2023-10-25"
9376,83.86,"2023-10-25"
9379,161.31,"2023-10-25"
9380,54.85,"2023-10-25"
9380,121.29,"2023-10-25"
9383,1153.54,"2023-10-25"
9384,1110.5,"2023-10-25"
9385,48.15,"2023-10-25"
9385,160.72,"2023-10-25"
9386,333.34,"2023-10-25"
9387,836.46,"2023-10-25"
9388,178.03,"2023-10-25"
9388,741.77,"2023-10-25"
9389,359.09,"2023-10-25"
9389,113.09,"2023-10-25"
9389,257.16,"2023-10-25"
9392,66,"2023-10-25"
9392,236.93,"2023-10-25"
9395,258.64,"2023-10-25"
9395,210.06,"2023-10-25"
9396,701.88,"2023-10-25"
9397,77.46,"2023-10-25"
9397,1305.91,"2023-10-25"
9398,2575.61,"2023-10-25"
9399,269.22,"2023-10-25"
9399,90.04,"2023-10-25"
9400,24.58,"2023-10-25"
9401,49.26,"2023-10-25"
9401,194.94,"2023-10-25"
9401,91.81,"2023-10-25"
9402,46.74,"2023-10-25"
9403,674.63,"2023-10-25"
9403,60.75,"2023-10-25"
9403,64.81,"2023-10-25"
9406,607.57,"2023-10-25"
9408,413.18,"2023-10-25"
9412,113.92,"2023-10-25"
9412,559.39,"2023-10-25"
9413,210.99,"2023-10-25"
9414,467.24,"2023-10-25"
9414,100.06,"2023-10-25"
9414,50.53,"2023-10-25"
9415,26.89,"2023-10-25"
9415,119.28,"2023-10-25"
9416,50.41,"2023-10-25"
9416,318.72,"2023-10-25"
9418,99.12,"2023-10-25"
9418,109.37,"2023-10-25"
9419,51.81,"2023-10-25"
9420,217.91,"2023-10-25"
9420,51.35,"2023-10-25"
9422,573.32,"2023-10-25"
9422,77.53,"2023-10-25"
9423,125.92,"2023-10-25"
9423,324.09,"2023-10-25"
9424,109.4,"2023-10-25"
9425,934.53,"2023-10-25"
9426,509.61,"2023-10-25"
9427,185.85,"2023-10-25"
9428,143.67,"2023-10-25"
9430,95.69,"2023-10-25"
9430,253.97,"2023-10-25"
9432,377.48,"2023-10-25"
9433,21.39,"2023-10-25"
9434,35.03,"2023-10-25"
9436,95.34,"2023-10-25"
9436,890.76,"2023-10-25"
9437,66.43,"2023-10-25"
9440,151.13,"2023-10-25"
9441,400.73,"2023-10-25"
9442,2462.58,"2023-10-25"
9443,2138.1,"2023-10-25"
9444,1313.79,"2023-10-25"
9444,336.57,"2023-10-25"
9444,104.6,"2023-10-25"
9447,340.65,"2023-10-25"
9448,463.47,"2023-10-25"
9450,522.62,"2023-10-25"
9451,135.67,"2023-10-25"
9451,71.67,"2023-10-25"
9453,712.02,"2023-10-25"
9453,433.98,"2023-10-25"
9453,22334.86,"2023-10-25"
9453,2907.05,"2023-10-25"
9454,60.1,"2023-10-25"
9454,56.08,"2023-10-25"
9454,516.11,"2023-10-25"
9454,111.76,"2023-10-25"
9456,193.34,"2023-10-25"
9457,23.06,"2023-10-25"
9458,1106.45,"2023-10-25"
9458,3629.76,"2023-10-25"
9458,5774.33,"2023-10-25"
9459,1332.44,"2023-10-25"
9459,216.44,"2023-10-25"
9459,1227.36,"2023-10-25"
9460,1439.13,"2023-10-25"
9461,84.13,"2023-10-25"
9462,107.05,"2023-10-25"
9462,109.65,"2023-10-25"
9463,1865.99,"2023-10-25"
9464,2231.6,"2023-10-25"
9464,348.11,"2023-10-25"
9464,60.38,"2023-10-25"
9464,207.22,"2023-10-25"
9464,254.97,"2023-10-25"
9464,169.53,"2023-10-25"
9465,339.52,"2023-10-25"
9465,109.27,"2023-10-25"
9466,2222.73,"2023-10-25"
9468,146.42,"2023-10-25"
9468,30.49,"2023-10-25"
9469,246.53,"2023-10-25"
9470,1058.01,"2023-10-25"
9470,474.28,"2023-10-25"
9470,526.71,"2023-10-25"
9471,232.85,"2023-10-25"
9472,138.41,"2023-10-25"
9472,331.68,"2023-10-25"
9472,1117.79,"2023-10-25"
9474,749.52,"2023-10-25"
9474,663.69,"2023-10-25"
9474,3386.12,"2023-10-25"
9474,1204.92,"2023-10-25"
9474,2123.09,"2023-10-25"
9475,29.63,"2023-10-25"
9476,3186.34,"2023-10-25"
9477,121.69,"2023-10-25"
9478,104.42,"2023-10-25"
9479,102.47,"2023-10-25"
9479,315.19,"2023-10-25"
9479,32.68,"2023-10-25"
9479,16.39,"2023-10-25"
9480,29.06,"2023-10-25"
9482,527.53,"2023-10-25"
9482,206.78,"2023-10-25"
9483,419.11,"2023-10-25"
9483,249.43,"2023-10-25"
9484,1801.86,"2023-10-25"
9484,372.02,"2023-10-25"
9485,317.42,"2023-10-25"
9486,167.23,"2023-10-25"
9487,169.95,"2023-10-25"
9488,605.49,"2023-10-25"
9490,1169.17,"2023-10-25"
9490,916.22,"2023-10-25"
9491,227.99,"2023-10-25"
9491,36.51,"2023-10-25"
9493,35.27,"2023-10-25"
9493,60.55,"2023-10-25"
9493,127.04,"2023-10-25"
9494,72.8,"2023-10-25"
9494,47.09,"2023-10-25"
9494,135.94,"2023-10-25"
9495,60.03,"2023-10-25"
9498,100.11,"2023-10-25"
9499,14951.12,"2023-10-25"
9499,317.79,"2023-10-25"
9499,435.98,"2023-10-25"
9500,1025.44,"2023-10-25"
9500,91.37,"2023-10-25"
9500,83.29,"2023-10-25"
9501,115.4,"2023-10-25"
9502,24.45,"2023-10-25"
9503,1348.68,"2023-10-25"
9505,94.97,"2023-10-25"
9506,219.38,"2023-10-25"
9507,101.37,"2023-10-25"
9508,2640.64,"2023-10-25"
9509,152.77,"2023-10-25"
9512,554.74,"2023-10-25"
9513,3047.05,"2023-10-25"
9513,54.07,"2023-10-25"
9514,199.03,"2023-10-25"
9515,786.14,"2023-10-25"
9515,1158.27,"2023-10-25"
9516,209.88,"2023-10-25"
9517,2653.02,"2023-10-25"
9517,3141.18,"2023-10-25"
9518,2700.38,"2023-10-25"
9519,231.89,"2023-10-25"
9519,73.87,"2023-10-25"
9520,2763.18,"2023-10-25"
9522,1993.69,"2023-10-25"
9523,73.73,"2023-10-25"
9523,60.99,"2023-10-25"
9525,383.28,"2023-10-25"
9527,959.52,"2023-10-25"
9527,409.31,"2023-10-25"
9528,855.05,"2023-10-25"
9535,698.77,"2023-10-25"
9535,25.29,"2023-10-25"
9536,3142.27,"2023-10-25"
9537,506.72,"2023-10-25"
9537,498.03,"2023-10-25"
9538,2408.39,"2023-10-25"
9539,34.5,"2023-10-25"
9539,144.6,"2023-10-25"
9539,40.2,"2023-10-25"
9540,82.11,"2023-10-25"
9540,180.86,"2023-10-25"
9541,1783.15,"2023-10-25"
9544,491.11,"2023-10-25"
9544,165.84,"2023-10-25"
9545,244.59,"2023-10-25"
9545,221.47,"2023-10-25"
9545,247.22,"2023-10-25"
9545,92.21,"2023-10-25"
9548,24.82,"2023-10-25"
9548,48,"2023-10-25"
9549,823.68,"2023-10-25"
9551,1007.39,"2023-10-25"
9551,81.13,"2023-10-25"
9554,735.3,"2023-10-25"
9554,916.95,"2023-10-25"
9556,321.72,"2023-10-25"
9556,59.76,"2023-10-25"
9557,113.98,"2023-10-25"
9557,181.93,"2023-10-25"
9558,2492.22,"2023-10-25"
9559,4584.17,"2023-10-25"
9559,1212.84,"2023-10-25"
9559,2000.93,"2023-10-25"
9560,73.31,"2023-10-25"
9561,108.58,"2023-10-25"
9564,36.29,"2023-10-25"
9567,56.8,"2023-10-25"
9567,41.51,"2023-10-25"
9567,490.26,"2023-10-25"
9570,744.45,"2023-10-25"
9570,1717.28,"2023-10-25"
9570,1829.9,"2023-10-25"
9572,311.9,"2023-10-25"
9572,1476.33,"2023-10-25"
9574,503.7,"2023-10-25"
9574,126.45,"2023-10-25"
9574,143.26,"2023-10-25"
9574,149.44,"2023-10-25"
9574,106.28,"2023-10-25"
9576,896.15,"2023-10-25"
9576,1587.29,"2023-10-25"
9578,215.31,"2023-10-25"
9579,79.82,"2023-10-25"
9579,102.26,"2023-10-25"
9580,2797.07,"2023-10-25"
9581,25.28,"2023-10-25"
9582,429.01,"2023-10-25"
9583,582.29,"2023-10-25"
9583,37.44,"2023-10-25"
9584,111.21,"2023-10-25"
9584,46.36,"2023-10-25"
9586,57.85,"2023-10-25"
9587,206.35,"2023-10-25"
9587,285.42,"2023-10-25"
9588,113.22,"2023-10-25"
9588,162.73,"2023-10-25"
9588,147.07,"2023-10-25"
9588,242.88,"2023-10-25"
9591,18.48,"2023-10-25"
9591,1338.86,"2023-10-25"
9592,110.03,"2023-10-25"
9593,102.92,"2023-10-25"
9594,1266.79,"2023-10-25"
9596,94.65,"2023-10-25"
9597,259.54,"2023-10-25"
9598,118.8,"2023-10-25"
9598,138.77,"2023-10-25"
9598,69.14,"2023-10-25"
9602,302.38,"2023-10-25"
9602,722.62,"2023-10-25"
9603,256.82,"2023-10-25"
9607,59.61,"2023-10-25"
9608,55.04,"2023-10-25"
9608,461.86,"2023-10-25"
9609,137.5,"2023-10-25"
9611,168.05,"2023-10-25"
9612,163.9,"2023-10-25"
9615,166.96,"2023-10-25"
9615,232.09,"2023-10-25"
9620,575.31,"2023-10-25"
9622,33.71,"2023-10-25"
9623,73.03,"2023-10-25"
9623,197.6,"2023-10-25"
9623,147.07,"2023-10-25"
9624,1086.27,"2023-10-25"
9625,823.46,"2023-10-25"
9627,71.17,"2023-10-25"
9628,672.28,"2023-10-25"
9629,390.1,"2023-10-25"
9631,529.29,"2023-10-25"
9633,168.11,"2023-10-25"
9633,311.68,"2023-10-25"
9634,85.93,"2023-10-25"
9635,156.54,"2023-10-25"
9635,274.97,"2023-10-25"
9636,3674.84,"2023-10-25"
9637,219.95,"2023-10-25"
9637,136.33,"2023-10-25"
9637,180.9,"2023-10-25"
9640,94.73,"2023-10-25"
9640,324.94,"2023-10-25"
9641,3076.79,"2023-10-25"
9643,23.25,"2023-10-25"
9645,7.24,"2023-10-25"
9645,189.75,"2023-10-25"
9646,943.44,"2023-10-25"
9647,172.99,"2023-10-25"
9649,3307.02,"2023-10-25"
9649,3136.73,"2023-10-25"
9650,457.43,"2023-10-25"
9650,1524.17,"2023-10-25"
9652,393.73,"2023-10-25"
9653,558.5,"2023-10-25"
9654,1353.04,"2023-10-25"
9654,227.13,"2023-10-25"
9655,75.18,"2023-10-25"
9655,261.27,"2023-10-25"
9656,518.92,"2023-10-25"
9656,157.38,"2023-10-25"
9659,174.2,"2023-10-25"
9660,151.64,"2023-10-25"
9661,254.74,"2023-10-25"
9661,82.46,"2023-10-25"
9663,137.62,"2023-10-25"
9664,80.25,"2023-10-25"
9664,168.15,"2023-10-25"
9665,52.43,"2023-10-25"
9665,159.98,"2023-10-25"
9666,431.75,"2023-10-25"
9666,240.19,"2023-10-25"
9666,135.65,"2023-10-25"
9668,2610.66,"2023-10-25"
9668,250.48,"2023-10-25"
9668,27.22,"2023-10-25"
9669,2011.76,"2023-10-25"
9670,631.41,"2023-10-25"
9671,626.74,"2023-10-25"
9672,311.37,"2023-10-25"
9673,4024.53,"2023-10-25"
9674,349.16,"2023-10-25"
9676,619.59,"2023-10-25"
9676,27.3,"2023-10-25"
9677,74.75,"2023-10-25"
9681,71.95,"2023-10-25"
9682,185.06,"2023-10-25"
9682,200.06,"2023-10-25"
9683,123.4,"2023-10-25"
9683,187.9,"2023-10-25"
9686,77.03,"2023-10-25"
9687,1131.99,"2023-10-25"
9688,224.23,"2023-10-25"
9688,133.74,"2023-10-25"
9689,96,"2023-10-25"
9690,204.67,"2023-10-25"
9690,124.92,"2023-10-25"
9690,192.99,"2023-10-25"
9691,1421.58,"2023-10-25"
9693,99.94,"2023-10-25"
9693,529.35,"2023-10-25"
9695,1669.11,"2023-10-25"
9697,38.79,"2023-10-25"
9698,235.84,"2023-10-25"
9698,90.66,"2023-10-25"
9698,375.43,"2023-10-25"
9700,81.05,"2023-10-25"
9700,221.76,"2023-10-25"
9701,76.1,"2023-10-25"
9702,112.77,"2023-10-25"
9705,28.92,"2023-10-25"
9707,984.85,"2023-10-25"
9707,11011.49,"2023-10-25"
9707,1896.23,"2023-10-25"
9708,111.36,"2023-10-25"
9708,2267.74,"2023-10-25"
9710,407.45,"2023-10-25"
9710,151.84,"2023-10-25"
9710,60.37,"2023-10-25"
9716,41.62,"2023-10-25"
9716,320.74,"2023-10-25"
9717,109.56,"2023-10-25"
9717,1555.8,"2023-10-25"
9718,158,"2023-10-25"
9718,127.39,"2023-10-25"
9718,90.14,"2023-10-25"
9719,86.53,"2023-10-25"
9719,301.48,"2023-10-25"
9721,28.05,"2023-10-25"
9721,133.03,"2023-10-25"
9721,37.51,"2023-10-25"
9722,583.86,"2023-10-25"
9723,798.32,"2023-10-25"
9724,142.72,"2023-10-25"
9726,71.8,"2023-10-25"
9726,45.4,"2023-10-25"
9727,50.22,"2023-10-25"
9728,3072.18,"2023-10-25"
9728,9175.71,"2023-10-25"
9730,135.72,"2023-10-25"
9731,898.21,"2023-10-25"
9732,103.48,"2023-10-25"
9732,1186.52,"2023-10-25"
9732,27.55,"2023-10-25"
9733,382.15,"2023-10-25"
9735,48.28,"2023-10-25"
9736,793.97,"2023-10-25"
9737,284.78,"2023-10-25"
9738,2337.65,"2023-10-25"
9739,49.62,"2023-10-25"
9739,74.89,"2023-10-25"
9739,14.61,"2023-10-25"
9741,75.22,"2023-10-25"
9741,48.63,"2023-10-25"
9741,146.69,"2023-10-25"
9742,123.81,"2023-10-25"
9742,69.05,"2023-10-25"
9742,79.77,"2023-10-25"
9742,26.03,"2023-10-25"
9742,314.92,"2023-10-25"
9742,198.76,"2023-10-25"
9744,290.14,"2023-10-25"
9744,420.77,"2023-10-25"
9745,113.51,"2023-10-25"
9746,1025.51,"2023-10-25"
9746,64.63,"2023-10-25"
9747,186.62,"2023-10-25"
9747,523.82,"2023-10-25"
9748,279.89,"2023-10-25"
9749,73.71,"2023-10-25"
9749,66.56,"2023-10-25"
9750,1185.3,"2023-10-25"
9750,279.89,"2023-10-25"
9750,237.68,"2023-10-25"
9753,64.5,"2023-10-25"
9753,219.73,"2023-10-25"
9753,722,"2023-10-25"
9756,728.76,"2023-10-25"
9756,472.62,"2023-10-25"
9756,34.43,"2023-10-25"
9757,673.25,"2023-10-25"
9758,356.41,"2023-10-25"
9758,832.15,"2023-10-25"
9759,73.79,"2023-10-25"
9760,50.63,"2023-10-25"
9762,128.05,"2023-10-25"
9763,165.08,"2023-10-25"
9764,292.72,"2023-10-25"
9766,917.25,"2023-10-25"
9766,1016.85,"2023-10-25"
9768,58.99,"2023-10-25"
9769,2260.37,"2023-10-25"
9770,633.4,"2023-10-25"
9771,1315.85,"2023-10-25"
9771,1084.34,"2023-10-25"
9772,286.52,"2023-10-25"
9772,91.59,"2023-10-25"
9773,827.94,"2023-10-25"
9773,347.04,"2023-10-25"
9775,110.06,"2023-10-25"
9776,6080.57,"2023-10-25"
9778,99.31,"2023-10-25"
9778,365.37,"2023-10-25"
9780,323.26,"2023-10-25"
9781,3732.66,"2023-10-25"
9781,581.49,"2023-10-25"
9783,192.11,"2023-10-25"
9783,1232.6,"2023-10-25"
9783,474.68,"2023-10-25"
9784,191.14,"2023-10-25"
9785,145.33,"2023-10-25"
9785,1715.89,"2023-10-25"
9786,274.63,"2023-10-25"
9787,647.36,"2023-10-25"
9788,998.89,"2023-10-25"
9789,207.44,"2023-10-25"
9790,143.69,"2023-10-25"
9791,31.33,"2023-10-25"
9791,322.19,"2023-10-25"
9791,467.33,"2023-10-25"
9792,66.88,"2023-10-25"
9792,56.29,"2023-10-25"
9794,385.96,"2023-10-25"
9794,347.13,"2023-10-25"
9795,648.83,"2023-10-25"
9795,570.78,"2023-10-25"
9796,114.95,"2023-10-25"
9797,1236.92,"2023-10-25"
9798,185.13,"2023-10-25"
9801,4141.72,"2023-10-25"
9801,3126.07,"2023-10-25"
9801,11994.33,"2023-10-25"
9802,29.67,"2023-10-25"
9802,237.16,"2023-10-25"
9804,190.79,"2023-10-25"
9805,1137.51,"2023-10-25"
9805,632.54,"2023-10-25"
9807,46.4,"2023-10-25"
9808,504.94,"2023-10-25"
9808,971.31,"2023-10-25"
9809,97.21,"2023-10-25"
9812,3055.83,"2023-10-25"
9813,3153.01,"2023-10-25"
9814,910.2,"2023-10-25"
9814,511.68,"2023-10-25"
9814,5295.39,"2023-10-25"
9816,5692.92,"2023-10-25"
9818,337.38,"2023-10-25"
9818,166.86,"2023-10-25"
9818,165.91,"2023-10-25"
9822,301.51,"2023-10-25"
9822,357.28,"2023-10-25"
9824,2596.73,"2023-10-25"
9825,184.82,"2023-10-25"
9825,266.53,"2023-10-25"
9827,48.87,"2023-10-25"
9827,250.78,"2023-10-25"
9828,150.82,"2023-10-25"
9829,4696.91,"2023-10-25"
9830,111.8,"2023-10-25"
9830,35.08,"2023-10-25"
9831,808.12,"2023-10-25"
9831,479.98,"2023-10-25"
9831,2020.66,"2023-10-25"
9833,178.52,"2023-10-25"
9833,196.82,"2023-10-25"
9833,677.55,"2023-10-25"
9834,432.73,"2023-10-25"
9835,86.63,"2023-10-25"
9835,144.94,"2023-10-25"
9838,117,"2023-10-25"
9839,668.33,"2023-10-25"
9839,707.56,"2023-10-25"
9839,56.45,"2023-10-25"
9840,39.48,"2023-10-25"
9841,685.17,"2023-10-25"
9842,156.82,"2023-10-25"
9843,30.59,"2023-10-25"
9845,614.31,"2023-10-25"
9845,198.62,"2023-10-25"
9847,202.47,"2023-10-25"
9847,519.73,"2023-10-25"
9848,256.79,"2023-10-25"
9849,249.5,"2023-10-25"
9850,67.57,"2023-10-25"
9850,230.86,"2023-10-25"
9851,851.65,"2023-10-25"
9851,117.67,"2023-10-25"
9854,506.08,"2023-10-25"
9854,69.84,"2023-10-25"
9854,69.79,"2023-10-25"
9854,179.71,"2023-10-25"
9856,106.98,"2023-10-25"
9856,43.84,"2023-10-25"
9857,64.93,"2023-10-25"
9858,6123.47,"2023-10-25"
9860,102.18,"2023-10-25"
